CODIGO,GRUP,ESTMIN  ,ESTAMAX  ,SALDO   ,PRECOCUSTO ,PREVENDA,UN,CUSTOMED,DESCRICAO
005545,0007,00000000,00000000,00001200,000000036700,00000560,UN,00000000,FACA P/LEGUMES 22210                              
005546,0011,00000000,00000000,00000000,000000094620,00000140,UN,00000000,CANETA HIDROG.IMPORTADA 06CORES                   
005547,0011,00000000,00000000,00000000,000000020590,00000320,UN,00000000,CADERNO DESENHO 96FLS GRANDE                      
005548,0011,00000000,00000000,00001200,000000010525,00000195,CX,00000000,GIZ CERA 12CORES                                  
005549,0011,00000000,00000000,00000100,000000040900,00000610,UN,00000000,FICHARIO UNIV.TRANSPARENTE                        
005550,0022,00000000,00000000,00000800,000000076736,00001390,UN,00000000,EXTENSAO ELET.FC 05MT                             
005551,0032,00000000,00000000,00161700,000000010184,00000155,UN,00000000,TELHA PORTUGUESA                                  
005552,0017,00000000,00000000,00000200,000000293000,00004890,UN,00000000,GRELHA FERRO 020X100                              
005553,0010,00000100,00000000,00000000,000000591050,00008890,UN,00000000,LIQUIDIFICADOR BLACK DECKER                       
005554,0003,00000300,00000000,00000000,000000031350,00000490,CX,00000000,GRAMPO CABELO N.7 CX/100                          
005555,0009,00000300,00000000,00000000,000000127935,00002990,PR,00000000,BOTA VULCABRAZ PRETA 36                           
005556,0009,00000300,00000000,00000000,000000151700,00002990,PR,00000000,BOTA VULCABRAZ PRETA 37                           
005557,0009,00000300,00000000,00000000,000000172867,00002990,PR,00000000,BOTA VULCABRAZ PRETA 38                           
005558,0007,00000200,00000000,00000400,000000021600,00000350,JG,00000000,COLHER TEFLON VAZADA 30CM                         
005559,0022,00000300,00000000,00002000,000000072616,00001150,UN,00000000,LAMPADA ELETR.KIAN 3U 20WATS                      
005560,0022,00000300,00000000,00000000,000000095850,00001450,UN,00000000,RELE FOTOELETRICO C/BASE BIVOLT                   
005561,0003,00000300,00000000,00000000,000000008092,00000150,UN,00000000,ESCOVA DENTAL COLGATE INF.                        
005562,0003,00000300,00000000,00000000,000000008092,00000150,UN,00000000,ESCOVA DENTAL COLGATE ADULTO                      
005563,0003,00000300,00000000,00000100,000000012983,00000220,UN,00000000,CREME DENTAL COLGATE 90GR                         
005564,0011,00000300,00000000,00000100,000000044000,00000660,UN,00000000,MALETA 45MM CRISTAL POLIBRAS                      
005565,0011,00000000,00000000,00000000,000000022997,00000350,UN,00000000,BOBINA PDV 2 VIAS                                 
005566,0013,00000300,00000000,00000800,000000025750,00000390,UN,00000000,DUREPOXI  50G (2 HORAS)                           
005567,0016,00000000,00000000,00000000,000000182150,00002740,UN,00000000,ARCO SERRA STANLEY                                
005568,0021,00000000,00000000,00000100,000000038483,00000595,UN,00000000,BOIA CX D`AGUA 1 2 KRONA                          
005569,0022,00000000,00000000,00000200,000000199700,00003375,UN,00000000,SENSOR NIVEL ANAUGER                              
005570,0018,00000000,00000000,00000000,000000012622,00000190,PT,00000000,PAPEL HIGIENICO DELUXE C/4UN                      
005571,0026,00000000,00000000,00000000,000000052960,00000795,SC,00000000,ARGAMASSA ARGALIT 20KG                            
005572,0016,00000000,00000000,00000100,000000160500,00002890,UN,00000000,BROCA P/MOURAO LOYAL 3/8X12~                      
005573,0026,00000000,00000000,00000000,000000073475,00001095,SC,00000000,CIMENTO BARROSO CPII -25KG                        
005574,0028,00000000,00000000,00011400,000000001502,00000025,UN,00000000,PARAF.SEXT.SOBER 1 4X30                           
005575,0022,00000000,00000000,00000500,000000066000,00000990,UN,00000000,CARVAO ELETR.S.MARM.BOSCH 15511/4 (EL98B)         
005576,0022,00000300,00000000,00000400,000000033000,00000495,UN,00000000,CARVAO ELETR.FUR.MAKITA CB64 (EL65)               
005577,0022,00000300,00000000,00000300,000000018500,00000280,UN,00000000,CARVAO ELETR.FUR.BOSCH S.HOBBY (EL64)             
005578,0018,00000300,00000000,00000000,000000049000,00000790,UN,00000000,RELOGIO DE MESA                                   
005579,0007,00000300,00000000,00000000,000000034700,00000590,JG,00000000,JOGO JARRA C/2COPOS COPACABANA                    
005580,0013,00000300,00000000,00000000,000000031420,00000500,UN,00000000,BRASFORT EXTRA 500GR                              
005581,0015,00000000,00000000,00000000,000000125900,00001890,UN,00000000,PNEU LEVORIN 26X11/2X2 BARRA FORTE 30016          
005582,0007,00000000,00000000,00001200,000000182335,00002790,JG,00000000,JOGO PRATO WHEATON RASO CRISTAL C/6               
005583,0033,00000000,00000000,00000000,000000028084,00000690,MT,00000000,TELA VIVEIRO F24 0,80X1/2                         
005584,0050,00000000,00000000,00000000,000000077100,00001195,UN,00000000,MOUSE MULTILASER OPTICO USB PRETO                 
005585,0027,00000000,00000000,00000100,000001194250,00018290,UN,00000000,TANQUE FIBROMAR DUP.SOBERANO 1,40X0,70            
005586,0050,00000000,00000000,00000000,000000068800,00001050,UN,00000000,TELA ANTI-REFLEXIVA 14/15~                        
005587,0017,00000000,00000000,00000000,000000064800,00000990,UN,00000000,CADEADO PADO H.LONGA 30/50MM                      
005588,0018,00000000,00000000,00000400,000000005400,00000100,UN,00000000,PROTETOR DE OUVIDOS                               
005589,0041,00000000,00000000,00000100,000000061478,00001090,UN,00000000,TUBO SOLDA CANAA  25MMX6MT                        
005590,0041,00000000,00000000,00000000,000000000000,00000590,UN,00000000,TUBO SOLDA CANAA  25MMX3MT                        
005591,0041,00000000,00000000,00000000,000000043732,00000790,UN,00000000,TUBO SOLDA CANAA  20MMX6MT                        
005592,0041,00000000,00000000,00000000,000000022470,00000450,UN,00000000,TUBO SOLDA CANAA  20MMX3MT                        
005593,0022,00000000,00000000,00000000,000000022500,00000420,UN,00000000,QUADRO P/1DIJ.(7140)                              
005594,0017,00000000,00000000,00000000,000000104500,00002390,UN,00000000,FECHAD.UEME BANHEIRO 6100                         
005595,0017,00000000,00000000,00000000,000000104500,00002390,UN,00000000,FECHAD.UEME INTERNA 6400                          
005596,0017,00000000,00000000,00000000,000000146900,00002890,UN,00000000,FECHAD.UEME EXTERNA 6700                          
005597,0032,00000000,00000000,00000000,000003512400,00044000,UN,00000000,CAIXA TIGRE 1000LT C T                            
005598,0021,00000300,00000000,00000500,000000188750,00003350,UN,00000000,ARMARIO ASTRA VERSAT.28,6X41X9,6(A21)             
005599,0017,00000300,00000000,00000400,000000201383,00003590,UN,00000000,CAIXA CORREIO ASTRA P/GRADE                       
005600,0007,00000300,00000000,00000000,000000300900,00007570,UN,00000000,ROUPEIRO ASTRA C/T 43X31X53                       
005601,0021,00000300,00000000,00000000,000000110300,00002090,UN,00000000,VALVULA POCO SOLIDER 1"                           
005602,0021,00000300,00000000,00000000,000000113400,00001790,UN,00000000,VALVULA POCO SOLIDER 3/4"                         
005603,0021,00000100,00000000,00000000,000000130800,00001990,UN,00000000,ESPELHEIRA ASTRA PLAST.37X32X1,5(EP37)            
005604,0018,00000000,00000000,00000000,000000070650,00001490,UN,00000000,ANTENA SULTREF TV CESTINHA                        
005605,0018,00000000,00000000,00000000,000000089100,00001590,UN,00000000,ANTENA SULTREF TV 1610 BOCA JACARE                
005606,0011,00000000,00000000,00000000,000000047800,00000720,UN,00000000,BOBINA FAX 216MMX30M                              
005607,0017,00000000,00000000,00000000,000000049500,00000890,UN,00000000,CHAPA GALVANIZADA 40CM (1,6KG=MT)                 
005608,0022,00000000,00000000,00000000,000000029425,00000450,UN,00000000,TOM.EXTERNA ILUMI 10AMP.                          
005609,0029,00000000,00000000,00000100,000000051400,00001090,UN,00000000,INTER.EMB.2TEC+1TOM.S/PLACA FAME REF220           
005610,0022,00000000,00000000,00000000,000000086000,00001390,UN,00000000,LAMPADA VAPOR MERCURIO  80W/220 ALTA PRESSAO      
005611,0022,00000000,00000000,00000000,000000123600,00001950,UN,00000000,LAMPADA VAPOR MERCURIO 250/220                    
005612,0018,00000300,00000000,00000000,000000104000,00001590,UN,00000000,LANTERNA PANASONIC BF-100                         
005613,0016,00000000,00000000,00000000,000000032000,00000495,UN,00000000,KIT CHAVE RELOJOEIRO C/6UN                        
005614,0021,00000000,00000000,00000000,000009688100,00129500,UN,00000000,BANH.C/HIDRO LINEA BOX H5/150 C/MOTO BOMBA        
005615,0022,00000300,00000000,00000800,000000039800,00000795,UN,00000000,PRENSA CABO WETZEL 1                              
005616,0022,00000300,00000000,00000200,000000019900,00000370,UN,00000000,PRENSA CABO WETZEL 3/4                            
005617,0027,00000000,00000000,00000800,000000084000,00001950,MT,00000000,PIERINE REVEST.06X26 IMPERIAL                     
005618,0027,00000000,00000000,00000200,000000084000,00001950,MT,00000000,PIERINE REVEST.06X26 TERRACOTA SALMON             
005619,0027,00000000,00000000,00000000,000000084000,00001950,MT,00000000,PIERINE REVEST.06X26 TERRACOTA MARFIN             
005620,0027,00000000,00000000,00001200,000000084000,00001950,MT,00000000,PIERINE REVEST.06X26 OURO FOSCO                   
005621,0027,00000000,00000000,00000200,000000084000,00001950,MT,00000000,PIERINE REVEST.06X26 PEROLA                       
005622,0027,00000000,00000000,00000000,000000084000,00001950,MT,00000000,PIERINE REVEST.11X26 OURO FOSCO                   
005623,0027,00000000,00000000,00000000,000000084000,00001950,MT,00000000,PIERINE REVEST.11X26 MARFIN                       
005624,0027,00000000,00000000,00001400,000000084000,00001950,MT,00000000,PIERINE REVEST.11X26 IMPERIAL                     
005625,0017,00000300,00000000,00000000,000000013400,00000220,UN,00000000,RODIZIO DE MESA PEQ. ALIANCA                      
005626,0017,00000000,00000000,00001200,000000100260,00001750,UN,00000000,CADEADO STAM 40MM                                 
005627,0016,00000200,00000000,00000400,000000062883,00001295,UN,00000000,MARTELO BORRACHA MAX 60MM                         
005628,0022,00000300,00000000,00000800,000000005300,00000100,UN,00000000,CAIXA LUZ PLAST.FMS                               
005629,0016,00000000,00000000,00000100,000000057834,00001090,UN,00000000,TRENA FIBRA 10MT                                  
005630,0022,00000300,00000000,00002200,000000015184,00000290,UN,00000000,LAMPADA BOLINHA 15W AZUL                          
005631,0015,00000000,00000000,00000000,000000013000,00000320,UN,00000000,EXPANDER SUECO CONICO (5026)                      
005632,0016,00000300,00000000,00000000,000000090600,00001490,UN,00000000,DISCO DIAMANGEO TURBO CORTE SECO                  
005633,0026,00000000,00000000,00014500,000000057712,00001090,SC,00000000,ARGAMASSA ARGAMIL 20KG                            
005634,0023,00000300,00000000,00000200,000000028400,00000600,UN,00000000,ZARCAO AGUIA 0,225ML LARANJA                      
005635,0017,00000300,00000000,00000100,000000019300,00000290,UN,00000000,RODIZIO C/PINO GDE 1150                           
005636,0018,00000000,00000000,00001400,000000087691,00001330,PR,00000000,LUVA RASPA C/TECIDO                               
005637,0022,00000000,00000000,00002800,000000004295,00000080,MT,00000000,CABO COAXIAL                                      
005638,0016,00000000,00000000,00000200,000000155000,00002590,UN,00000000,FACAO TRAMONTINA C/MAD.14                         
005639,0016,00000000,00000000,00000200,000000170050,00002790,UN,00000000,FACAO TRAMONTINA C/MAD.16                         
005640,0021,00000000,00000000,00000100,000000004830,00000100,UN,00000000,GRELHA RED.PLAST.N.1 100MM                        
005641,0009,00000600,00000000,00000600,000000335000,00005490,PR,00000000,BOTINA DA SERRA SEGURAN€A                         
005642,0009,00000300,00000000,00000000,000000099000,00001890,PR,00000000,SANDALIA DALLAS                                   
005643,0016,00000000,00000000,00000100,000000054585,00000820,UN,00000000,TESOURA USO GERAL 8" WESTERN                      
005644,0016,00000000,00000000,00000000,000000036900,00000560,UN,00000000,ESGUICHO JARDIM REVOLVER WESTERN                  
005645,0047,00000000,00000000,00000000,000000011000,00000250,UN,00000000,CARTAO NATAL CLASSICO                             
005646,0016,00000000,00000000,00000600,000000152091,00002490,UN,00000000,PNEU CARRINHO CONSTR.3.25X8 METALOSA              
005647,0047,00000000,00000000,00000000,000000013900,00000210,UN,00000000,ANEL OU CORACAO 10CM DECORADO                     
005648,0010,00000000,00000000,00000600,000000416130,00006290,UN,00000000,FERRO ELETR.FAET SECO                             
005649,0004,00000000,00000000,00000000,000000200000,00004990,UN,00000000,CONJUNTO MOTOQUEIRO NAPA                          
005650,0011,00000000,00000000,00000000,000000021520,00000330,UN,00000000,CANETA STABILO POINT 88                           
005651,0016,00000300,00000000,00000500,000000160000,00002900,UN,00000000,ENXADA SERVENTE C/CABO CITRIODORO                 
005652,0007,00000000,00000000,00000000,000000140000,00002100,UN,00000000,TABUA CHURRASCO                                   
005653,0021,00000000,00000000,00000500,000000039034,00000590,UN,00000000,TORN.HERC C/CHUVEIRINHO 1159                      
005654,0015,00000000,00000000,00003170,000000009950,00000150,MT,00000000,CONDUITE FREIO PRETO                              
005655,0015,00000000,00000000,00000000,000000056400,00000890,UN,00000000,GUIDAO DOWNIHILL ALUMINIO                         
005656,0032,00000000,00000000,00000000,000005773800,00086600,UN,00000000,CAIXA FORTLEV POLIET.2000LT                       
005657,0016,00000000,00000000,00000200,000000018600,00000325,UN,00000000,CHAVE TESTE FOXLUX                                
005658,0030,00000300,00000000,00000000,000000300690,00004790,UN,00000000,TORN.BIGLU LAVAT.CROM.7192 C50                    
005659,0030,00000000,00000000,00000200,000000565722,00009990,UN,00000000,KIT ACESS.BANH.BIGLU GRECIA 4010                  
005660,0022,00000000,00000000,00001600,000000019120,00000320,UN,00000000,CONJ.ILUMI 4X2 CINZA 1TC SIMPLES                  
005661,0013,00000000,00000000,00000000,000000028500,00000430,UN,00000000,COLA MADEIRA AMAZONAS 100GR                       
005662,0022,00000000,00000000,00000000,000000024232,00000390,UN,00000000,TOM.EMB.4X2 ILUMI CINZA 2P+T 10A 13140            
005663,0025,00000000,00000000,00000500,000000630000,00010990,UN,00000000,PORTA LISA ANGELIM 210X60                         
005664,0025,00000000,00000000,00000800,000000690000,00010990,UN,00000000,PORTA LISA ANGELIM 210X70                         
005665,0025,00000000,00000000,00000300,000000690000,00010990,UN,00000000,PORTA LISA ANGELIM 210X80                         
005666,0025,00000000,00000000,00000400,000000555500,00009990,UN,00000000,PORTA LISA PRIMER 210X60                          
005667,0025,00000000,00000000,00000000,000000585200,00009990,UN,00000000,PORTA LISA PRIMER 210X70                          
005668,0025,00000000,00000000,00000000,000000615000,00009990,UN,00000000,PORTA LISA PRIMER 210X80                          
005669,0017,00000000,00000000,00000200,000000087000,00001300,UN,00000000,GANCHO P/FIXA€ÇO BICIC/ESCADAS                    
005670,0018,00000300,00000000,00002000,000000017760,00000310,UN,00000000,VARAL ACO PLAST.10MTS                             
005671,0018,00000000,00000000,00026500,000000000238,00000005,UN,00000000,ABRA€ADEIRA PLAST.BCA 100X2,5                     
005672,0018,00000000,00000500,00040600,000000000460,00000010,UN,00000000,ABRA€ADEIRA PLAST.BCA 140X3,6                     
005673,0018,00000000,00000000,00024900,000000000453,00000010,UN,00000000,ABRA€ADEIRA PLAST.BCA 200X2,5                     
005674,0018,00000000,00000000,00024200,000000000891,00000015,UN,00000000,ABRA€ADEIRA PLAST.PTA 200X4,8                     
005675,0016,00000300,00000000,00000600,000000032764,00000550,UN,00000000,LIMA MOTO SERRA KF 3/16X8                         
005676,0013,00000000,00000000,00000000,000000028900,00000440,UN,00000000,SILICONE  50GR SILOC                              
005677,0017,00000200,00000000,000402.3,000000181432,00003490,KG,00000000,CORRENTE ELO GALV.3MM=1/8(KG) 2,7M/KG             
005678,0027,00000000,00000000,00000000,000000299000,00004490,UN,00000000,TANQUE FIBRA DUPLO FORTLEVI 0,95X50               
005679,0017,00000300,00000000,00002000,000000004578,00000090,JG,00000000,GONZO 3/8                                         
005680,0017,00000000,00000000,00011600,000000001051,00000035,UN,00000000,CHAPA PARA QUADROS C310BIC                        
005681,0017,00000000,00000000,00013200,000000001611,00000050,UN,00000000,CHAPA PARA QUADROS C315BIC                        
005682,0017,00000000,00000000,00013400,000000003083,00000075,UN,00000000,CHAPA PARA QUADROS C320BIC                        
005683,0055,00000000,00000000,00001500,000000104125,00001570,LT,00000000,OLEO LUBRAX 20W50 1LT                             
005684,0004,00000000,00000000,00000000,000000016900,00000250,UN,00000000,CAPA CHUPA DESCARTAVEL                            
005685,0022,00000000,00000000,00000200,000000375130,00005640,UN,00000000,CAMPAINHA S/FIO FAME                              
005686,0011,00000000,00000000,00000000,000000107300,00001650,UN,00000000,CALCULADORA CIS BOLSO                             
005687,0016,00000000,00000000,00000300,000000015220,00000330,UN,00000000,CHAVE DE BOCA 08X09                               
005688,0026,00004000,00000000,00000100,000000063000,00001050,SC,00000000,ARGAMASSA REVESTMAIS INT 20KG                     
005689,0026,00000000,00000000,00000000,000000068000,00001050,SC,00000000,CAL P/MASSA FOCAL-20KG                            
005690,0022,00000000,00000000,00000000,000000107160,00001735,UN,00000000,REATOR ELETRONICO 1X40W                           
005691,0007,00000000,00000000,00000100,000000295180,00004490,UN,00000000,GARRAFA TERM.INV.PRESSAO 1LT 7311                 
005692,0018,00000300,00000000,00000200,000000001500,00000070,UN,00000000,PONTEIRA P/CADEIRA 7/8                            
005693,0017,00000000,00000000,00000500,000000103300,00001650,UN,00000000,CILINDRO FECHAD.3F STAM                           
005694,0029,00000000,00000000,00000100,000002055800,00034900,UN,00000000,BANHO MAXIMO ELETRONICO FAME                      
005695,0022,00000000,00000000,00000500,000000137250,00002060,RL,00000000,FITA ISOL.3M A.FUSAO 10MT                         
005696,0022,00000000,00000000,00000000,000000843500,00012200,UN,00000000,CHUVEIRO TRADICAO LORENZETH                       
005697,0024,00000000,00000000,00000000,000000002629,00000040,UN,00000000,PRATO CERAMICA N.1                                
005698,0024,00000000,00000000,00000000,000000006334,00000100,UN,00000000,PRATO CERAMICA N.2                                
005699,0024,00000000,00000000,00000000,000000016740,00000290,UN,00000000,SUPORTE PLANTA A  N.3                             
005700,0023,00000000,00000000,00000000,000000312230,00004490,UN,00000000,LUKSCOLOR ZARCAO 3,600ML                          
005701,0018,00000300,00000000,00010900,000000001339,00000025,UN,00000000,ABRA€ADEIRA PLAST.PTA 280X4,8                     
005702,0022,00000200,00000000,00000300,000000145954,00003060,UN,00000000,EBULIDOR DE ALUMINIO                              
005703,0015,00000300,00000000,00000000,000000199000,00003290,UN,00000000,PNEU LEVORIN 26X11/2X2 CONVENC.30191              
005704,0015,00000300,00000000,00000000,000000068900,00001090,UN,00000000,PNEU LEVORIN 20X1.75 INTERBIKE(30025)             
005705,0017,00000300,00000000,00019400,000000001345,00000040,UN,00000000,ARRUELA LISA 5/8                                  
005706,0023,00000000,00000000,00000300,000000186600,00002795,UN,00000000,COLORGIN ALTA TEMP.PRETO FOSCO                    
005707,0023,00000000,00000000,00000400,000000186600,00002890,UN,00000000,COLORGIN ALTA TEMP.ALUMINIO                       
005708,0018,00000000,00000000,00000000,000000003620,00000060,UN,00000000,RABIOLA PIPA                                      
005709,0017,00000000,00000000,00004600,000000009408,00000165,UN,00000000,CHUMBADOR JAQUETA A€O 1/4X3                       
005710,0017,00000000,00000000,00002900,000000014065,00000260,UN,00000000,CHUMBADOR JAQUETA A€O 5/16X31/4                   
005711,0020,00000000,00000000,00000000,000000007000,00000140,UN,00000000,TOALHA MAO HIGIENICA                              
005712,0022,00000000,00000000,00000000,000000001200,00000025,UN,00000000,FUZIVEL VIDRO 5X20MM 0,5AMP.                      
005713,0030,00000000,00000000,00000000,000000012181,00000220,UN,00000000,TORN.VIQUA PIA 15CM                               
005714,0016,00000000,00000000,00000100,000000129500,00001950,UN,00000000,ALICATE TRAMONT.UNIV 41002/107                    
005715,0013,00000300,00000000,00000000,000000019800,00000300,UN,00000000,COLABRAS  30GR                                    
005716,0037,00000300,00000000,00000000,000000043900,00000790,UN,00000000,REG.ESF.HERC SOLDA 20MM                           
005717,0021,00000300,00000000,00001000,000000052500,00001040,UN,00000000,REG.ESF.HERC SOLDA 25MM                           
005718,0017,00000300,00000000,00000000,000000211090,00004395,UN,00000000,FECHAD.STAM COLON.OXI INT.813/02V                 
005719,0017,00000300,00000000,00000000,000000211090,00004395,UN,00000000,FECHAD.STAM COLON.OXI BANH.823/02V                
005720,0021,00000000,00000000,00000000,000000212395,00005090,UN,00000000,CAIXA GORDURA ASTRA RED.25X20 CG1                 
005721,0022,00000000,00000000,00000300,000000202050,00003050,UN,00000000,QUADRO DISTR.P/DISJ.ASTRA (QD68)                  
005722,0021,00000000,00000000,00000400,000000361020,00006350,UN,00000000,TANQUE ASTRA PLAST.20LTS 55X47X31 (TQ1)           
005723,0017,00000000,00000000,00002600,000000018200,00000275,UN,00000000,CHUMBADOR PRISIONEIRO 3/8X80MM                    
005724,0016,00000000,00000000,00000100,000000296386,00004450,UN,00000000,CIRANDAO 1,20MT CAFE                              
005725,0016,00000000,00000000,00000000,000000118000,00001770,UN,00000000,JOGO CHAVE FENDA-PHILIPS 5PCS BRASFORT            
005726,0016,00000000,00000000,00000000,000000112000,00001690,UN,00000000,JOGO CHAVE FENDA BELLOTA 06PCS                    
005727,0016,00000000,00000000,00000000,000000166300,00002490,UN,00000000,JOGO CHAVE FENDA BELLOTA 10PCS                    
005728,0022,00000000,00000000,00000900,000000062970,00000990,UN,00000000,CAIXA ATERRAMENTO 25X23                           
005729,0022,00000000,00000000,00000000,000000099700,00001495,UN,00000000,EXTENSAO DANEVA 05MT                              
005730,0016,00000300,00000000,00000100,000000148450,00002390,UN,00000000,FACAO TRAMONTINA C/MAD.12                         
005731,0011,00000000,00000000,00000000,000000008300,00000135,CX,00000000,GRAMPO P/GRAMPE.26/6 C/1000                       
005732,0001,00000000,00000000,00001600,000000004081,00000080,UN,00000000,ESPELHO BOLSO                                     
005733,0018,00000000,00000000,00000100,000000006000,00000100,UN,00000000,VALVULA PAN.PRESSAO PEQUENA                       
005734,0022,00000000,00000000,00000300,000000014200,00000330,UN,00000000,CABO CATV 2+2 RCA (PT/VM)                         
005735,0022,00000000,00000000,00000400,000000046050,00000750,UN,00000000,CABO CATV 3+3 RCA(AM/VM/BR)                       
005736,0037,00000000,00000000,00000200,000000048400,00000850,UN,00000000,BUCHA RED.SOLD/LONG 60X50                         
005737,0016,00000000,00000000,00000200,000000426350,00006890,UN,00000000,GRAMPEADOR TAPECEIRO 4-14MM                       
005738,0018,00000000,00000000,00000100,000000015800,00000595,CX,00000000,GRAMPO 106 06MM C/1000                            
005739,0018,00000000,00000000,00000000,000000023300,00000595,CX,00000000,GRAMPO 106 08MM C/1000                            
005740,0016,00000000,00000000,00000300,000000055934,00001290,UN,00000000,BROCA VIDEA E.LONGA 350X1/4 ( 6,0MM)              
005741,0023,00000300,00000000,00000000,000000099600,00001650,UN,00000000,RESIPEDRA BRILHO 0,900ML                          
005742,0029,00000000,00000000,00001400,000000277270,00004890,UN,00000000,SUPER DUCHA FAME 4T REF1804                       
005743,0029,00000000,00000000,00001100,000000043709,00001250,UN,00000000,LINHA EXT.FAME INTER.2TEC.SIMPLES REF0946         
005744,0022,00000000,00000000,00001100,000000109325,00001640,UN,00000000,DISJ.NEMA MONO  35AMP.                            
005745,0022,00000000,00000000,00023100,000000005314,00000150,MT,00000000,FIO RIGIDO PIRELLI 2,5MM                          
005746,0022,00000000,00000000,00027700,000000008112,00000210,MT,00000000,FIO RIGIDO PIRELLI 4,0MM                          
005747,0022,00000000,00000000,00000200,000000011861,00000330,MT,00000000,FIO RIGIDO PIRELLI 6,0MM                          
005748,0029,00000000,00000000,00000000,000000379400,00005790,UN,00000000,VENTILADOR FAME 18CM REF1585                      
005749,0016,00000000,00000000,00000900,000000010050,00000230,UN,00000000,BROCA VIDEA 1/8 ( 3,0MM)                          
005750,0016,00000000,00000000,00000000,000000137100,00002090,JG,00000000,JOGO CHAVE BOCA TRAMONTINA 6A17                   
005751,0018,00000000,00000000,00000100,000000042000,00000650,UN,00000000,CORREIA V - A38                                   
005752,0016,00000300,00000000,00001100,000000052600,00000795,JG,00000000,JOGO CHAVE ALLEN 1,5A10,0MM 10P€S                 
005753,0015,00000000,00000000,00000000,000000001700,00000050,UN,00000000,NO DE FREIO E.LIGHT 14001                         
005754,0009,00000000,00000000,00001700,000000141100,00002150,PR,00000000,HAVAIANAS BRASIL                                  
005755,0005,00000300,00000000,00000400,000000099000,00001690,UN,00000000,BERMUDAO TACTEL                                   
005756,0015,00000000,00000000,00000000,000000010750,00000190,UN,00000000,ELASTICO BAGAGEIRO 1,20MT                         
005757,0017,00000000,00000000,00000000,000000056000,00000895,UN,00000000,TUBO P/BOX L 1,00X1,00                            
005758,0011,00000300,00000000,00000000,000000005967,00000160,UN,00000000,CD-R DADOS 80MIN.S/CAPA                           
005759,0017,00000000,00000000,00000000,000000079600,00001290,UN,00000000,ELETRODUTO ZINCADO 3/4X3MT                        
005760,0022,00000000,00000000,00000800,000000199035,00002990,UN,00000000,DUCHA SINTEX 127V                                 
005761,0018,00000000,00000000,00000000,000000008500,00000150,  ,00000000,CORNETA COLORIDA                                  
005762,0001,00000000,00000000,022605.2,000000059800,00000895,RL,00000000,PLASTICO TERMICO                                  
005763,0016,00000000,00000000,00000000,000000234750,00003590,UN,00000000,CAVAD.ARTICULADA TRAMONTINA                       
005764,0008,00000000,00000000,00000400,000000167100,00002760,UN,00000000,BISTEQUEIRA.RAMOS ANTIAD.28                       
005765,0016,00000000,00000000,00000000,000000142580,00002150,UN,00000000,DISCO B.CORTE VIDEA B.CORTE 110X20                
005766,0008,00000000,00000000,00000100,000000099500,00006390,UN,00000000,CALDEIRAO ALUM.FUNDIDO 24                         
005767,0008,00000000,00000000,00000000,000000079300,00009390,UN,00000000,TACHO ALUM.FUNDIDO 42                             
005768,0016,00000000,00000000,00000400,000000502175,00007590,UN,00000000,CAVAD.INTEIRICA SAO ROMAO 7/8                     
005769,0022,00000000,00000000,00000000,000000021965,00000340,UN,00000000,SOQUETE ADAPT.PORTA LAMPADA PERLEX                
005770,0008,00000000,00000000,00000100,000000075700,00007690,UN,00000000,TACHO ALUM.FUNDIDO 36                             
005771,0008,00000000,00000000,00000000,000000094800,00006990,UN,00000000,TACHO ALUM.FUNDIDO 32                             
005772,0018,00000000,00000000,00000000,000000047000,00000750,UN,00000000,CORREIA V- A42                                    
005773,0018,00000000,00000000,00000300,000000051000,00000790,UN,00000000,CORREIA V- A46                                    
005774,0021,00000000,00000000,00000000,000000166250,00003300,UN,00000000,VALVULA POCO ARCO 3/4 (FUNDO E MEIO)              
005775,0021,00000000,00000000,00000000,000000224000,00004250,UN,00000000,VALVULA POCO ARCO 1   (FUNDO E MEIO)              
005776,0021,00000000,00000000,00000100,000000186150,00002795,UN,00000000,ENTRADA CX.ACOPL.ASTRA KE300                      
005777,0021,00000000,00000000,00000200,000000221100,00003395,UN,00000000,MECAN.ENTR.CX.ACOPL.CENSI 9000                    
005778,0022,00000000,00000000,00000100,000000119200,00001790,UN,00000000,CHAVE RODA 19MM                                   
005779,0008,00000000,00000000,00000100,000000323400,00005890,UN,00000000,CA€AROLA ALUM.RAMOS ALLEGRO.18                    
005780,0008,00000000,00000000,00000100,000000342400,00006190,UN,00000000,CA€AROLA ALUM.RAMOS ALLEGRO.20                    
005781,0008,00000000,00000000,00000200,000000170500,00003090,UN,00002014,CA€AROLA ALUM.S.JORGE 18 NOBRE                    
005782,0008,00000000,00000000,00000300,000000187000,00003490,UN,00002210,CA€AROLA ALUM.S.JORGE 20 NOBRE                    
005783,0008,00000000,00000000,00000300,000000209000,00003950,UN,00002470,CA€AROLA ALUM.S.JORGE 22 NOBRE                    
005784,0008,00000000,00000000,00000200,000000368100,00006690,UN,00000000,CA€AROLA ALUM.RAMOS ALLEGRO.22                    
005785,0018,00000000,00000000,00001200,000000041500,00000715,PR,00000000,LUVA MUCAMBO PTA G                                
005786,0022,00000000,00000000,00000300,000000123500,00002190,UN,00000000,EXTENSAO ELET.FC 10MT                             
005787,0001,00000300,00000000,00000000,000000013968,00000130,UN,00000000,LINHA 10 CORRENTE  131JDS                         
